id	aligned	de	it	fr
19	3	('25', '00:02:07,742 --> 00:02:10,560', 'Und was, wenn die Familie am See wohnen würde?')	('12', '00:02:07,634 --> 00:02:13,120', "E SE LA FAMIGLIA SI SISTEMASSE IN RIVA ALL'ACQUA?")	('18', '00:02:07,705 --> 00:02:10,760', "Et si la famille s'installait au bord de l'eau ?")
20	3	('26', '00:02:13,580 --> 00:02:16,280', 'Es ist ganz schön praktisch, am See zu wohnen.')	('13', '00:02:13,714 --> 00:02:18,000', "COSI' E' MOLTO PRATICO.")	('19', '00:02:13,503 --> 00:02:16,040', "Habiter au bord de l'eau, c'est pratique.")
21	3	('28', '00:02:26,705 --> 00:02:30,320', 'Jetzt fühlen sich alle sicher und können ruhig schlafen.')	('15', '00:02:28,772 --> 00:02:34,600', 'TUTTI SI SENTONO SICURI E DORMONO TRANQUILLI.')	('21', '00:02:26,730 --> 00:02:33,440', 'Cette fois, tout le monde se sent en sécurité et peut dormir tranquille.')
22	3	('30', '00:02:36,240 --> 00:02:37,537', '* Also')	('0', '00:00:04,480 --> 00:00:29,480', '* * * * * * * * * * *')	('1', '00:00:09,160 --> 00:00:27,480', '...')
23	3	('31', '00:02:37,726 --> 00:02:44,520', 'fast, denn wenn im Frühling der Schnee schmilzt, steigt auch das Wasser im See an.')	('17', '00:02:42,281 --> 00:02:48,240', "PERCHE' IN PRIMAVERA, QUANDO LA NEVE SI SCIOGLIE, L'ACQUA SALE.")	('23', '00:02:39,184 --> 00:02:44,800', 'Car au printemps, lorsque les neiges fondent, ça fait monter le niveau du lac.')
24	3	('32', '00:02:54,345 --> 00:02:54,976', '* Hiebe')	('4', '00:01:07,516 --> 00:01:09,080', 'UFF, SALVO!')	('14', '00:01:40,840 --> 00:01:41,280', 'Aïe !')
25	3	('34', '00:02:56,410 --> 00:02:58,660', 'Jetzt hat unser Mann d i e')	('6', '00:01:25,228 --> 00:01:30,120', "LA FAMIGLIA DEVE TROVARE UN LUOGO PIU' SICURO.")	('7', '00:01:05,600 --> 00:01:06,800', 'Sauvé.')
26	3	('35', '00:02:58,840 --> 00:02:59,200', 'Idee:')	('20', '00:03:09,811 --> 00:03:13,200', 'FORZA, AL LAVORO!')	('1', '00:00:09,160 --> 00:00:27,480', '...')
27	2	('36', '00:02:59,356 --> 00:03:03,920', 'Ein Haus darf nicht am, sondern muss im Wasser gebaut werden.')	('19', '00:03:00,414 --> 00:03:09,440', "NON DEVE COSTRUIRE LA CASA SUGLI ALBERI O IN RIVA ALL'ACQUA, MA A META' STRADA.")	
28	3	('37', '00:03:04,066 --> 00:03:07,520', 'Und zwar auf hohen Pfählen - also los, an die Arbeit!')	('20', '00:03:09,811 --> 00:03:13,200', 'FORZA, AL LAVORO!')	('25', '00:03:05,603 --> 00:03:07,280', 'Allez, hop, au travail !')
29	3	('38', '00:03:12,365 --> 00:03:17,240', 'Und das ist das Ende unserer Geschichte.')	('21', '00:03:14,170 --> 00:03:19,280', "LA NOSTRA STORIA FINISCE COSI'.")	('26', '00:03:12,903 --> 00:03:14,856', 'Ainsi se termine notre histoire.')
30	2	('3', '00:00:28,344 --> 00:00:31,200', 'Heute bei "Helveticus": die Pfahlbauer:innen.')		('2', '00:00:27,872 --> 00:00:31,200', '-Aujourd\'hui dans "Helveticus" : les Lacustres.')
31	2	('5', '00:00:38,037 --> 00:00:42,840', 'Hier sehen wir einen Mann, der nach dem Angeln nach Hause geht.')		('4', '00:00:39,030 --> 00:00:44,443', 'Nous voici avec un homme qui rentre chez lui heureux du résultat de sa pêche.')
32	2	('15', '00:01:23,185 --> 00:01:27,600', 'Die Familie muss unbedingt einen sichereren Platz zum Wohnen finden.')		('10', '00:01:23,188 --> 00:01:26,120', 'La famille doit trouver un endroit plus sûr.')
33	2	('27', '00:02:16,424 --> 00:02:23,720', 'Es gibt zwar noch keine Strassen, aber Schiffe, mit denen gefahren und schwere Dinge transportiert werden können.')		('20', '00:02:16,423 --> 00:02:23,560', "Même s'il n'y a pas de routes pour se déplacer, on peut naviguer et transporter des choses lourdes facilement.")
34	2	('39', '00:03:17,381 --> 00:03:27,560', 'Vielleicht passierte nicht alles genau so, aber noch heute können in der Schweiz solche Pfähle gefunden werden - von Häusern unserer Vorfahren, den Pfahlbauer:innen.')		('27', '00:03:14,983 --> 00:03:23,840', "Tout ne s'est peut-être pas passé exactement comme ça, mais on trouve encore aujourd'hui en Suisse des endroits recouverts de pilotis.")
