id	aligned	de	it	fr
10	3	('34', '00:03:14,296 --> 00:03:15,349', 'Zug pfeift.')	('12', '00:01:54,080 --> 00:01:58,320', "SI CHIAMERA' HEIDI, SARA' PIENA DI ENERGIA E CORAGGIO.")	('21', '00:02:59,580 --> 00:03:00,480', 'On frappe.')
11	3	('36', '00:03:21,320 --> 00:03:22,720', 'staunt nicht schlecht:')	('12', '00:01:54,080 --> 00:01:58,320', "SI CHIAMERA' HEIDI, SARA' PIENA DI ENERGIA E CORAGGIO.")	('21', '00:02:59,580 --> 00:03:00,480', 'On frappe.')
12	2	('1', '00:00:01,520 --> 00:00:01,856', '. Mit')		('1', '00:00:00,640 --> 00:00:27,560', '... ...')
13	2	('5', '00:00:41,658 --> 00:00:46,000', 'Das sind Johanna Spyri und ihr Sohn Bernhard.')		('5', '00:00:41,912 --> 00:00:44,800', 'Voici Johanna Spyri et son fils, Bernard.')
14	2	('6', '00:00:46,142 --> 00:00:51,080', 'Johanna ist Schriftstellerin und etwas traurig, weil ihr Sohn krank ist.')		('6', '00:00:45,198 --> 00:00:50,880', 'Johanna est écrivaine et elle est triste car Bernard a la santé fragile.')
15	2	('7', '00:00:51,258 --> 00:00:55,200', 'Aus diesem Grund verlässt sie die Stadt und bringt ihn in die Berge.')		('7', '00:00:51,268 --> 00:01:00,000', "C'est pour cela qu'elle quitte la ville pour l'emmener dans les montagnes où il profitera du soleil et de l'air frais.")
16	2	('11', '00:01:13,578 --> 00:01:16,520', 'Johanna hofft, dass es ihrem Sohn bald besser geht.')		('8', '00:01:13,032 --> 00:01:19,800', 'Johanna espère que son fils pourra vite guérir et promet de revenir le voir bientôt.')
17	2	('12', '00:01:16,665 --> 00:01:19,480', 'Sie verspricht, ihn bald wieder zu besuchen.')		('8', '00:01:13,032 --> 00:01:19,800', 'Johanna espère que son fils pourra vite guérir et promet de revenir le voir bientôt.')
18	2	('13', '00:01:21,226 --> 00:01:24,800', 'Aus dem Zug heraus bewundert sie die schöne Landschaft.')		('9', '00:01:21,151 --> 00:01:29,400', 'Dans le train, Johanna aime admirer les paysages, mais pas voir les enfants qui travaillent dur dans les champs.')
19	2	('17', '00:01:36,333 --> 00:01:41,520', 'Alle Kinder sollten in die Schule gehen können, Spass haben und das Leben geniessen.')		('11', '00:01:38,482 --> 00:01:41,240', "Ils devraient aller à l'école, s'amuser.")
20	2	('18', '00:01:41,657 --> 00:01:49,520', 'So beginnt Johanna, eine Geschichte zu schreiben, über ein kleines Mädchen, das wie ihr eigener Sohn Bernhard, in die Berge muss.')		('12', '00:01:41,632 --> 00:01:49,040', "En pensant à cela, Johanna écrit une histoire, celle d'une fillette qui devrait vivre à la montagne.")
21	2	('19', '00:01:49,676 --> 00:01:54,120', 'Das Mädchen heisst Heidi und es ist voller Energie und Mut.')		('13', '00:01:49,431 --> 00:01:54,080', "Elle s'appellerait Heidi et serait pleine d'énergie et de courage.")
22	2	('20', '00:01:56,101 --> 00:01:58,479', 'Johanna besucht ihren Sohn regelmässig.')		('14', '00:01:54,755 --> 00:02:04,880', "Johanna rend souvent visite à son fils et lors de ses voyages, s'inspire de ce qu'elle voit pour enrichir l'histoire de son livre.")
23	2	('21', '00:01:58,633 --> 00:02:05,840', 'Während ihren Reisen lässt sie sich inspirieren, wie sie die Geschichte zu ihrem Buch noch spannender machen könnte.')		('14', '00:01:54,755 --> 00:02:04,880', "Johanna rend souvent visite à son fils et lors de ses voyages, s'inspire de ce qu'elle voit pour enrichir l'histoire de son livre.")
24	2	('22', '00:02:09,468 --> 00:02:14,160', 'Dieser Grossvater mit dem Holz auf dem Rücken wird Heidis Grossvater.')		('15', '00:02:08,831 --> 00:02:13,920', 'Ce grand-père qui porte du bois, ce sera le grand-père de Heidi.')
25	2	('23', '00:02:22,784 --> 00:02:27,960', 'Auf einem Spaziergang machen Johanna und Bernhard eine lustige Bekanntschaft.')		('16', '00:02:22,152 --> 00:02:26,200', "Lors d'une balade, Johanna et Bernard font une rencontre.")
26	2	('25', '00:02:32,305 --> 00:02:35,440', 'Das wäre doch ein idealer Spielkamerad für Heidi.')		('18', '00:02:31,874 --> 00:02:34,320', 'Ce serait un ami idéal pour Heidi.')
27	2	('26', '00:02:37,416 --> 00:02:41,040', 'Die Geschichten von Heidi machen dem kleinen Bernhard viel Spass.')		('18', '00:02:31,874 --> 00:02:34,320', 'Ce serait un ami idéal pour Heidi.')
28	2	('27', '00:02:41,181 --> 00:02:47,120', 'Er freut sich immer auf neue Abenteuer des kleinen Bergmädchens, wenn seine Mutter in besucht.')		('19', '00:02:36,952 --> 00:02:47,160', "L'histoire de Heidi donne du courage à Bernard qui attend avec impatience de connaître la suite des aventures de la fillette des montagnes.")
29	2	('31', '00:03:07,105 --> 00:03:10,160', 'Plötzlich bekommt Johanna einen wichtigen Brief.')		('22', '00:03:07,192 --> 00:03:09,363', 'Un courrier bouleverse Johanna.')
30	2	('35', '00:03:15,560 --> 00:03:21,186', '* Johanna')		('24', '00:03:20,801 --> 00:03:22,760', "Johanna n'en revient pas.")
31	2	('37', '00:03:23,131 --> 00:03:26,719', 'Bernhard ist wieder gesund und kann endlich wieder nach Hause kommen.')		('25', '00:03:23,153 --> 00:03:26,480', 'Son fil est guéri et peut rentrer à la maison.')
32	2	('38', '00:03:26,854 --> 00:03:28,760', 'Das ist das Ende unserer Geschichte.')		('26', '00:03:26,871 --> 00:03:28,793', "Ainsi se termine l'histoire.")
33	2	('39', '00:03:28,893 --> 00:03:39,200', 'Vielleicht ist nicht alles genau so passiert, aber noch heute wird ihre Geschichte des Schweizer Bergmädchens Heidi von Millionen Kindern auf der ganzen Welt gelesen.')		('27', '00:03:28,935 --> 00:03:39,360', "Tout ne s'est pas passé ainsi, mais depuis lors, l'histoire de Heidi a été racontée à des millions d'enfants à travers le monde entier.")
34	2		('9', '00:01:35,659 --> 00:01:42,600', "E' TRISTE VEDERE BAMBINI CHE LAVORANO O BAMBINI MALATI COME SUO FIGLIO.")	('10', '00:01:30,960 --> 00:01:38,340', "Cela l'attriste de voir autour d'elle des enfants travailler si jeune ou malades comme son fils.")
