id	aligned	de	it	fr
35	3	('40', '00:02:47,573 --> 00:02:51,690', 'Diese Kinder kämpfen bereits im jungen Alter mit chronischen Rückenschmerzen.')	('30', '00:02:46,793 --> 00:02:51,091', 'Questi bambini convivono con un dolore cronico alla schiena.')	('31', '00:03:28,312 --> 00:03:37,760', "Malgré leur jeune âge, certains ont des douleurs chroniques au dos et le manque d'activité physique impacte aussi la santé mentale.")
36	3	('41', '00:02:52,384 --> 00:02:56,089', 'Aber auch die psychische Gesundheit leidet unter Mangel an Bewegung.')	('31', '00:02:51,402 --> 00:02:55,981', 'Ma a soffrire della mancanza di movimento è anche la salute mentale.')	('31', '00:03:28,312 --> 00:03:37,760', "Malgré leur jeune âge, certains ont des douleurs chroniques au dos et le manque d'activité physique impacte aussi la santé mentale.")
37	3	('42', '00:02:56,779 --> 00:03:02,007', 'Auf psychischer Ebene haben wir aufgrund des erhöhten Medienkonsums ein schlechteres Schlafverhalten.')	('32', '00:02:58,028 --> 00:03:09,899', "A livello psicologico, a causa dell'aumento del consumo dei social media, la qualità del sonno è peggiorata, con ripercussione sulle prestazioni e sui risultati scolastici.")	('32', '00:03:38,035 --> 00:03:44,640', '-Au niveau psychique, la grande consommation des écrans a un impact sur le sommeil.')
38	3	('43', '00:03:02,697 --> 00:03:09,050', 'Dadurch vielleicht eine schlechtere schulische Leistung und vielleicht einen schlechteren schulischen Abschluss.')	('6', '00:00:25,926 --> 00:00:30,495', 'Tutto ciò ha un impatto negativo sui bambini e sulla loro salute.')	('33', '00:03:44,927 --> 00:03:52,120', "Ca peut conduire à des difficultés à l'école, et donc à de moins bons résultats.")
39	3	('44', '00:03:09,748 --> 00:03:11,045', 'Ihr könnt Pause machen.')	('33', '00:03:10,443 --> 00:03:11,454', 'Potete fare pausa.')	('34', '00:03:52,397 --> 00:03:54,560', '-Vous pouvez faire une pause.')
40	3	('45', '00:03:11,163 --> 00:03:15,130', 'Hände waschen oder desinfizieren, und dann Essen gehen.')	('34', '00:03:11,772 --> 00:03:15,609', 'Lavate e disinfettate le mani e andate a mangiare un boccone.')	('35', '00:03:54,829 --> 00:03:57,880', 'Lavez-vous les mains et mangez quelque chose.')
41	3	('47', '00:03:18,618 --> 00:03:25,449', 'Angela Fernandes hat portugiesischen Wurzeln und weiss um die Wichtigkeit dieses Projektes im multikulturellen Spreitenbach.')	('35', '00:03:16,169 --> 00:03:24,175', "Angela Fernandes ha radici portoghesi e conosce l'importanza di questo progetto nel comune multiculturale di Spreitenbach.")	('36', '00:03:58,149 --> 00:04:09,280', "-D'origine portugaise, Angela Fernandes connaît bien l'importance de ce projet dans la commune multiculturelle de Spreitenbach -Crevée !")
42	3	('48', '00:03:26,148 --> 00:03:31,610', 'Seit Kurzem sind auch Kinder mit einem Handicap willkommen, ein Novum für IdeeSport.')	('43', '00:03:50,648 --> 00:03:57,853', "Ma ora abbiamo avviato il progetto all'inclusione, quindi anche bambini con disabilità sono i benvenuti.")	('19', '00:02:37,068 --> 00:02:40,240', 'Notre projet permet aux enfants de se défouler.')
43	3	('49', '00:03:32,396 --> 00:03:34,804', 'Könnt ihr euch etwas zur Seite setzen?')	('7', '00:00:32,415 --> 00:00:33,939', 'Riesci a tirarlo giù?')	('39', '00:04:17,551 --> 00:04:20,760', '-Vous pouvez vous asseoir un peu sur le côté ?')
44	3	('50', '00:03:34,934 --> 00:03:35,651', 'Danke schön.')	('39', '00:03:36,768 --> 00:03:37,293', 'Grazie.')	('40', '00:04:21,045 --> 00:04:22,760', "Merci, c'est parfait.")
45	3	('51', '00:03:36,516 --> 00:03:39,587', 'So. Ist das gut?')	('40', '00:03:38,869 --> 00:03:40,411', 'Così va bene.')	('1', '00:01:00,720 --> 00:01:02,160', '...')
46	3	('52', '00:03:39,730 --> 00:03:40,015', '- Ja.')	('40', '00:03:38,869 --> 00:03:40,411', 'Così va bene.')	('1', '00:01:00,720 --> 00:01:02,160', '...')
47	3	('53', '00:03:40,158 --> 00:03:40,730', 'Tipptopp.')	('40', '00:03:38,869 --> 00:03:40,411', 'Così va bene.')	('1', '00:01:00,720 --> 00:01:02,160', '...')
48	3	('54', '00:03:41,594 --> 00:03:42,892', 'Man sagt ja meistens:')	('40', '00:03:38,869 --> 00:03:40,411', 'Così va bene.')	('44', '00:04:41,701 --> 00:04:42,720', "C'est cool.")
49	3	('55', '00:03:43,022 --> 00:03:44,450', '"Alle sind willkommen."')	('41', '00:03:43,297 --> 00:03:46,772', 'Si fa presto a dire che tutti sono i benvenuti.')	('40', '00:04:21,045 --> 00:04:22,760', "Merci, c'est parfait.")
50	3	('56', '00:03:45,144 --> 00:03:49,929', 'Aber oft fühlen sich Kinder mit einer Beeinträchtigung nicht richtig angesprochen.')	('42', '00:03:47,083 --> 00:03:50,340', 'Spesso i bambini con handicap si sentono emarginati.')	('42', '00:04:29,388 --> 00:04:34,760', 'Souvent, les enfants en situation de handicap ne se sentent pas concernés.')
51	3	('57', '00:03:50,610 --> 00:03:55,810', 'Seit wir Open Sunday Inklusion lanciert haben, haben wir auch Kinder mit Beeinträchtigungen bei uns.')	('43', '00:03:50,648 --> 00:03:57,853', "Ma ora abbiamo avviato il progetto all'inclusione, quindi anche bambini con disabilità sono i benvenuti.")	('37', '00:04:09,549 --> 00:04:15,160', '-Depuis peu, les enfants en situation de handicap sont aussi les bienvenus.')
52	3	('58', '00:03:56,505 --> 00:03:57,849', 'Die sind auch willkommen.')	('39', '00:03:36,768 --> 00:03:37,293', 'Grazie.')	('40', '00:04:21,045 --> 00:04:22,760', "Merci, c'est parfait.")
53	3	('59', '00:03:57,961 --> 00:03:59,809', 'Es ist für alle, das ist megacool.')	('44', '00:03:58,183 --> 00:03:59,180', "E' per tutti.")	('25', '00:02:58,233 --> 00:03:00,280', 'Tout y est gratuit.')
54	3	('60', '00:04:00,531 --> 00:04:04,370', 'Und das an 180 Standorten in der ganzen Schweiz.')	('46', '00:04:01,055 --> 00:04:04,698', 'Il progetto riguarda 180 palestre in tutta la Svizzera.')	('46', '00:04:55,890 --> 00:04:57,800', 'Sous-titrage SWISS TXT')
55	3	('61', '00:04:09,668 --> 00:04:10,239', 'SWISS TXT /')	('47', '00:04:05,997 --> 00:04:16,970', 'sottotitoli SWISS TXT Lugano sottotitoli SWISS TXT Lugano')	('46', '00:04:55,890 --> 00:04:57,800', 'Sous-titrage SWISS TXT')
56	2	('19', '00:01:07,355 --> 00:01:10,251', 'Oder sind sie eher geladen und auf Streit aus?')		('11', '00:01:56,948 --> 00:02:00,840', "Ca peut devenir dangereux s'ils se poussent, se disputent.")
57	2	('20', '00:01:10,943 --> 00:01:13,131', 'Wenn sie das sind, muss man sie beobachten.')		('10', '00:01:53,749 --> 00:01:56,680', "Si c'est le cas, il faut bien les observer.")
58	2		('19', '00:01:53,451 --> 00:01:58,989', 'Grazie a questo progetto abbiamo riunito oltre 100 bambini e in qualche modo funziona:')	('20', '00:02:40,509 --> 00:02:44,480', "On accueille une centaine d'enfants et ça fonctionne bien.")
