id	aligned	de	it	fr
17	3	('36', '00:03:13,938 --> 00:03:17,720', 'Also geht sie wieder nach Rom und eröffnet ihr eigenes Malatelier.')	('9', '00:01:46,427 --> 00:01:53,440', 'TEMPO DOPO, LA RITROVIAMO A ROMA, DOVE VUOLE IMPARARE IL MESTIERE.')	('32', '00:03:10,556 --> 00:03:15,400', 'Alors, elle se rend à Rome où elle ouvre son atelier de peinture.')
18	2	('8', '00:00:43,252 --> 00:00:45,080', 'Kauffmann ist ein Wunderkind.')		('4', '00:00:39,503 --> 00:00:43,760', 'Angelika Kauffmann est une enfant prodige.')
19	2	('9', '00:00:46,226 --> 00:00:52,080', 'Sie ist nicht nur eine leidenschaftliche Malerin, sonder auch eine fantastische Pianistin.')		('5', '00:00:44,042 --> 00:00:50,600', 'Elle réalise de très belles peintures, et elle joue du piano avec brio.')
20	2	('11', '00:01:04,216 --> 00:01:07,840', 'Wie auch immer, zuerst muss sie ihren Vater zur Arbeit begleiten.')		('8', '00:01:02,037 --> 00:01:07,480', "Mais pour l'instant, Angelika doit accompagner son papa au travail.")
21	2	('18', '00:01:40,699 --> 00:01:46,280', 'Und als sie sieht, wie sehr anderen Leuten ihr Bild gefällt, fällt ihr die Entscheidung leicht.')		('26', '00:02:42,666 --> 00:02:45,200', 'Devant ce succès, certains sont jaloux.')
22	2	('19', '00:01:46,426 --> 00:01:49,280', 'Wenn sie gross ist, will sie Malerin werden.')		('7', '00:00:54,952 --> 00:01:01,760', "Elle se demande ce qu'elle choisira de devenir quand elle sera grande: musicienne ou peintre ?")
23	2	('20', '00:01:49,412 --> 00:01:54,360', 'Ein paar Jahre später ist Angelica in Rom, wo sie das Kunstmalerhandwerk lernen will.')		('32', '00:03:10,556 --> 00:03:15,400', 'Alors, elle se rend à Rome où elle ouvre son atelier de peinture.')
24	2	('21', '00:01:54,505 --> 00:02:02,480', 'Aber das ist nicht so einfach für sie, denn als Frau darf sie dort keinen Malunterricht nehmen, das dürfen nur die Männer.')		('16', '00:01:53,948 --> 00:02:01,240', "En tant que femme, elle n'a pas le droit de prendre des cours de peinture, qui sont réservés aux hommes.")
25	2	('23', '00:02:11,022 --> 00:02:14,680', 'Sie verbringt viel Zeit mit dem Kopieren alter Meisterwerke.')		('19', '00:02:07,795 --> 00:02:13,200', 'Elle passe beaucoup de temps à recopier les oeuvres de grands maîtres anciens.')
26	2	('24', '00:02:14,824 --> 00:02:20,280', 'So kann sie alles lernen, was sie braucht, und trifft dabei erst noch wichtige Leute.')		('20', '00:02:13,465 --> 00:02:19,440', 'Cela lui permet de compléter sa formation artistique et de rencontrer des gens importants.')
27	2	('25', '00:02:20,424 --> 00:02:23,080', 'Z.B. die Frau des englischen Botschafters.')		('21', '00:02:19,703 --> 00:02:25,200', "L'épouse de l'ambassadeur d'Angleterre, impressionnée, l'invite à exposer à Londres.")
28	2	('26', '00:02:23,225 --> 00:02:29,120', 'Die ist so begeistert von ihren Bildern, dass sie sie zu einer Ausstellung in London einlädt.')		('21', '00:02:19,703 --> 00:02:25,200', "L'épouse de l'ambassadeur d'Angleterre, impressionnée, l'invite à exposer à Londres.")
29	2	('28', '00:02:32,866 --> 00:02:35,200', 'Aber ihre Porträts faszinieren alle.')		('23', '00:02:29,619 --> 00:02:33,200', 'Mais ses portraits plaisent beaucoup.')
30	2	('29', '00:02:35,667 --> 00:02:41,920', 'Ein berühmter Architekt möchte sogar, dass Angelica sämtliche Bilder für sein eigenes Haus malt.')		('25', '00:02:37,751 --> 00:02:42,400', "Il voudrait qu'elle réalise des peintures dans toute sa maison.")
31	2	('30', '00:02:42,065 --> 00:02:45,680', 'Da werden ein paar ihrer Kollegen ziemlich eifersüchtig.')		('26', '00:02:42,666 --> 00:02:45,200', 'Devant ce succès, certains sont jaloux.')
32	2	('31', '00:02:49,854 --> 00:02:54,880', 'Die Bilder, die Angelica für den Architekt malt, sind einmal mehr sensationell schön.')		('10', '00:01:12,945 --> 00:01:18,160', "Comme Angelika manie bien les pinceaux, elle l'aide à décorer cette église.")
33	2	('33', '00:02:58,613 --> 00:03:02,440', 'Für fast alle Königshäuser von Europa soll Angelica jetzt Porträts malen.')		('29', '00:02:53,024 --> 00:02:58,640', 'Elle est appelée dans toutes les cours européennes pour réaliser des portraits.')
34	2	('34', '00:03:02,593 --> 00:03:10,440', 'In Neapel ist Königin Caroline derart begeistert, dass sie Angelica am liebsten als Hofmalerin festanstellen möchte.')		('30', '00:02:58,903 --> 00:03:06,240', "A Naples, la reine Caroline trouve le résultat tellement beau qu'elle veut garder la jeune peintre à son service.")
35	2	('37', '00:03:17,864 --> 00:03:25,560', 'Dieses Atelier wird ein richtiger Treffpunkt für alle Künstler, die sich von Angelica inspirieren lassen möchten.')		('20', '00:02:13,465 --> 00:02:19,440', 'Cela lui permet de compléter sa formation artistique et de rencontrer des gens importants.')
36	2	('38', '00:03:25,722 --> 00:03:28,600', 'Das ist das Ende unserer Geschichte.')		('34', '00:03:26,551 --> 00:03:31,040', "Ainsi se termine notre histoire, qui n'est peut-être pas exacte.")
37	2	('39', '00:03:28,737 --> 00:03:42,240', 'Vielleicht ist nicht alles genau so passiert, aber Angelica Kauffmann wurde eine der wichtigsten und berühmtesten Malerinnen ihrer Zeit und war sogar an der Gründung der Royal Academy of London beteiligt.')		('35', '00:03:31,317 --> 00:03:37,520', "Mais Angelika Kauffman fut l'une des plus importantes femmes peintres de son temps.")
38	2		('10', '00:01:53,583 --> 00:01:56,880', "PER LEI NON E' SEMPLICE.")	('15', '00:01:52,105 --> 00:01:53,680', "Mais ce n'est pas facile.")
39	2		('23', '00:03:35,854 --> 00:03:41,720', "PARTECIPO' ANCHE ALLA CREAZIONE DELL'ACCADEMIA REALE DI LONDRA.")	('36', '00:03:37,784 --> 00:03:41,640', "Elle participa à la création de l'Académie royale de Londres.")
