id	aligned	de	it	fr
27	2	('20', '00:01:30,563 --> 00:01:36,479', 'Gottlieb kauft seine Waren beim Grossisten ein, en gros, das bedeutet, in grossen Mengen.')		('23', '00:01:28,987 --> 00:01:34,240', "Il se fournit chez des fournisseurs en gros, c'est-à-dire en grande quantité.")
28	2	('21', '00:01:36,615 --> 00:01:40,200', 'Dann verkauft er sie direkt an seine Kunden, ohne Zwischenhändler.')		('24', '00:01:34,618 --> 00:01:38,160', 'Ensuite, il les revendra à ses clients, sans intermédiaires.')
29	2	('22', '00:01:40,356 --> 00:01:43,040', 'Deshalb nennt er seine Firma Migros.')		('25', '00:01:38,544 --> 00:01:41,840', 'C\'est pour ça qu\'il appelle son entreprise "Migros".')
30	2	('25', '00:01:59,099 --> 00:02:06,560', 'Bevor sich Gottlieb mit seinen Ein- kaufslastwägen auf den Weg macht, steckt er seine ganzen Ersparnisse in die Werbung.')		('32', '00:01:57,865 --> 00:02:02,932', 'Avant de prendre la route, il dépense ses économies pour faire de la pub.')
31	2	('26', '00:02:07,388 --> 00:02:12,320', 'Am Morgen des 25. August fahren fünf neue Einkaufslastwägen durch Zürich.')		('34', '00:02:05,617 --> 00:02:11,200', 'Finalement, le matin du 25 août, 5 camions partent dans Zurich.')
32	2	('28', '00:02:18,427 --> 00:02:20,840', 'Gottliebs Idee wird ein Riesenerfolg.')		('38', '00:02:17,524 --> 00:02:19,240', "C'est un véritable succès !")
33	2	('29', '00:02:21,446 --> 00:02:27,760', 'Aber seine Konkurrenten sehen den grossen Erfolg mit den Einkaufslastwägen nicht so gerne.')		('40', '00:02:20,220 --> 00:02:28,813', "Si les clients sont ravis, les concurrents, eux, voient d'un mauvais oeil l'arrivée de ce nouveau venu avec ses camions.")
34	2	('30', '00:02:29,942 --> 00:02:34,000', 'Ein paar von ihnen versperren den Migros-Lastwägen die Parkplätze.')		('41', '00:02:28,946 --> 00:02:32,360', 'Certains empêchent les camions de se garer.')
35	2	('31', '00:02:36,858 --> 00:02:40,280', 'Andere weigern sich, Gottlieb weiterhin Waren zu verkaufen.')		('43', '00:02:35,054 --> 00:02:38,160', "D'autres refusent de vendre des produits à Gottlieb.")
36	2	('34', '00:02:50,949 --> 00:02:53,240', 'Er kauft einfach eine alte Fabrik.')		('48', '00:02:48,380 --> 00:02:55,480', 'Il rachète donc une vieille usine et hop, des conserves et des boissons trouvent leur place dans les camions Migros.')
37	2	('35', '00:02:53,816 --> 00:02:57,520', 'Jetzt gibt es Konserven und Getränke in den Migros-Wägen zu kaufen.')		('48', '00:02:48,380 --> 00:02:55,480', 'Il rachète donc une vieille usine et hop, des conserves et des boissons trouvent leur place dans les camions Migros.')
38	2	('37', '00:03:06,945 --> 00:03:10,880', 'Gottlieb Duttweiler ist immer auf der Suche nach neuen Ideen.')		('54', '00:03:05,146 --> 00:03:11,080', "Gottlieb est toujours à l'affût de nouvelles idées pour faire prospérer son entreprise.")
39	2	('38', '00:03:11,012 --> 00:03:16,400', 'Er beobachtet seine Kunden gut und merkt, dass sie sich am liebsten selbst bedienen wollen.')		('55', '00:03:11,463 --> 00:03:15,440', 'En observant les clients, il voit que les gens aiment se servir.')
40	2	('39', '00:03:16,545 --> 00:03:20,000', 'Etwas, das zu dieser Zeit nicht so gerne gesehen wird.')		('56', '00:03:15,812 --> 00:03:17,560', 'A cette époque, ça ne se fait pas.')
41	2	('42', '00:03:35,225 --> 00:03:37,520', 'Das ist das Ende unserer Geschichte.')		('64', '00:03:33,815 --> 00:03:35,480', "C'est la fin de notre histoire.")
42	2		('4', '00:00:50,302 --> 00:00:57,560', 'CERCA IDEE ORIGINALI PER INIZIARE UNA NUOVA IMPRESA.')	('10', '00:00:52,300 --> 00:00:54,840', 'Il cherche à créer une nouvelle entreprise.')
43	2		('13', '00:01:54,658 --> 00:01:58,320', "COSI' SARA' PIÙ FACILE FARE I CALCOLI.")	('29', '00:01:52,622 --> 00:01:54,440', "C'est plus facile à calculer !")
